Country,Name,State,fname
CA,Fermont,QC,Canada
CA,Fernie,BC,Canada
CA,Feversham,ON,Canada
CA,Fillmore,SK,Canada
CA,Finch,ON,Canada
CA,Fingal,ON,Canada
CA,Fisher Branch,MB,Canada
CA,Flin Flon,MB,Canada
CA,Floradale,ON,Canada
CA,Florence,ON,Canada
CA,Florenceville,NB,Canada
CA,Fogo,NL,Canada
CA,Foleyet,ON,Canada
CA,Fond du Lac,SK,Canada
CA,Fontanges,QC,Canada
CA,Fonthill,ON,Canada
CA,Fordwich,ON,Canada
CA,Foremost,AB,Canada
CA,Forest,ON,Canada
CA,Forestburg,AB,Canada
CA,Foresters Falls,ON,Canada
CA,Forestville,QC,Canada
CA,Formosa,ON,Canada
CA,Fort Albany,ON,Canada
CA,Fort Chipewyan,AB,Canada
CA,Fort Coulonge,QC,Canada
CA,Fort Erie,ON,Canada
CA,Fort Frances,ON,Canada
CA,Fort Franklin,NT,Canada
CA,Fort Good Hope,NT,Canada
CA,Fort Hope,ON,Canada
CA,Fort Langley,BC,Canada
CA,Fort Liard,NT,Canada
CA,Fort MacKay,AB,Canada
CA,Fort Macleod,AB,Canada
CA,Fort McMurray,AB,Canada
CA,Fort McPherson,NT,Canada
CA,Fort Nelson,BC,Canada
CA,Fort Providence,NT,Canada
CA,Fort Qu'Appelle,SK,Canada
CA,Fort Reliance,NT,Canada
CA,Fort Resolution,NT,Canada
CA,Fort Saskatchewan,AB,Canada
CA,Fort Severn,ON,Canada
CA,Fort Simpson,NT,Canada
CA,Fort Smith,NT,Canada
CA,Fort Steele,BC,Canada
CA,Fort Vermilion,AB,Canada
CA,Fort Ware,BC,Canada
CA,Fort William,ON,Canada
CA,Fortierville,QC,Canada
CA,Fort-Saint-James,BC,Canada
CA,Fort-Saint-John,BC,Canada
CA,Fortune,NL,Canada
CA,Fournier,ON,Canada
CA,Fox Creek,AB,Canada
CA,Fox Harbour (St Lewis),NL,Canada
CA,Fox Lake,AB,Canada
CA,Fox River (=riviere-Au-Renard),QC,Canada
CA,Foxboro,ON,Canada
CA,Foxley River,PE,Canada
CA,Frampton,QC,Canada
CA,François Lake,BC,Canada
CA,Frankford,ON,Canada
CA,Franklin Centre,QC,Canada
CA,Fraser,BC,Canada
CA,Fraser Mills,BC,Canada
CA,Fraser River,BC,Canada
CA,Fraser Wharves,BC,Canada
CA,Fraser-Surrey Docks,BC,Canada
CA,Fredericton,NB,Canada
CA,Freelton,ON,Canada
CA,Freetown,PE,Canada
CA,Frelighsburg,QC,Canada
CA,Freshwater,NL,Canada
CA,Frobisher Bay Apt,NT,Canada
CA,Frontier,SK,Canada
CA,Fruitvale,BC,Canada
CA,Gads Hill Station,ON,Canada
CA,Gagetown,NB,Canada
CA,Gagnon,QC,Canada
CA,Galt,ON,Canada
CA,Gananoque,ON,Canada
CA,Gander,NL,Canada
CA,Ganges,BC,Canada
CA,Gardenville,ON,Canada
CA,Garson,ON,Canada
CA,Gaspé,QC,Canada
CA,Gaspereaux,PE,Canada
CA,Gatineau,QC,Canada
CA,Gem,AB,Canada
CA,Georgetown,PE,Canada
CA,Georgetown,ON,Canada
CA,Georgian Bluff,ON,Canada
CA,Gerald,SK,Canada
CA,Geraldton,ON,Canada
CA,Germansen,BC,Canada
CA,Gethsémani,QC,Canada
CA,Gibbons,AB,Canada
CA,Gibsons,BC,Canada
CA,Gilbert Plains,MB,Canada
CA,Gillam,MB,Canada
CA,Gillies Bay,BC,Canada
CA,Gimli,MB,Canada
CA,Girouxville,AB,Canada
CA,Gjoa Haven,NU,Canada
CA,Glace Bay,NS,Canada
CA,Glen Huron,ON,Canada
CA,Glen Morris,ON,Canada
CA,Glenbush,SK,Canada
CA,Glencoe,ON,Canada
CA,Glendon,AB,Canada
CA,Glenville,NS,Canada
CA,Glenwood,AB,Canada
CA,Gloucester,ON,Canada
CA,Glovertown,NL,Canada
CA,Godbout,QC,Canada
CA,Goderich,ON,Canada
CA,Gods Narrows,MB,Canada
CA,Gods River,MB,Canada
CA,Goffs,NS,Canada
CA,Gold River,NS,Canada
CA,Gold River,BC,Canada
CA,Goldboro,NS,Canada
CA,Golden,BC,Canada
CA,Goodwood,ON,Canada
CA,Goose Bay,NL,Canada
CA,Gore Bay,ON,Canada
CA,Gorge Harbor,BC,Canada
CA,Gormley,ON,Canada
CA,Gorrie,ON,Canada
CA,Gowanstown,ON,Canada
CA,Grafton,ON,Canada
CA,Granby,QC,Canada
CA,Grand Bank,NL,Canada
CA,Grand Bend,ON,Canada
CA,Grand Falls,NB,Canada
CA,Grand Falls-Windsor,NL,Canada
CA,Grand Forks,BC,Canada
CA,Grand Manan,NB,Canada
CA,Grand Mere,QC,Canada
CA,Grand Pre,NS,Canada
CA,Grand River,NS,Canada
CA,Grand Toys Dorval,QC,Canada
CA,Grand Valley,ON,Canada
CA,Grand View,MB,Canada
CA,Grande Anse,NB,Canada
CA,Grande Cache,AB,Canada
CA,Grande Pointe,MB,Canada
CA,Grande Prairie,AB,Canada
CA,Grande Riviere,QC,Canada
CA,Grande-Digue,NB,Canada
CA,Grande-Vallée,QC,Canada
CA,Grand-Mere,QC,Canada
CA,Grand-Sault,NB,Canada
CA,Granton,NS,Canada
CA,Granum,AB,Canada
CA,Grassie,ON,Canada
CA,Grassland,AB,Canada
CA,Grassy Lake,AB,Canada
CA,Gravelbourg,SK,Canada
CA,Gravenhurst,ON,Canada
CA,Great Bear Lake,NT,Canada
CA,Greenfield,NS,Canada
CA,Greenfield Park,QC,Canada
CA,Greenway Sound,BC,Canada
CA,Greenwood,NS,Canada
CA,Grenfell,SK,Canada
CA,Grenville,QC,Canada
CA,Gretna,MB,Canada
CA,Grimsby,ON,Canada
CA,Grimshaw,AB,Canada
CA,Grindrod,BC,Canada
CA,Grindstone,QC,Canada
CA,Grise Fiord,NU,Canada
CA,Grondines,QC,Canada
CA,Gros Cacouna,QC,Canada
CA,Grosse Isle,MB,Canada
CA,Grosse Isle,QC,Canada
CA,Grouse Mountain,BC,Canada
CA,Grunthal,MB,Canada
CA,Guelph,ON,Canada
CA,Gull Lake,SK,Canada
CA,Gunton,MB,Canada
CA,Guy,AB,Canada
CA,Guysborough,NS,Canada
CA,Hacketts Cove,NS,Canada
CA,Hadashville,MB,Canada
CA,Hagersville,ON,Canada
CA,Hague,SK,Canada
CA,Haileybury,ON,Canada
CA,Haines Junction,YT,Canada
CA,Hairy Hill,AB,Canada
CA,Hakai Pass,BC,Canada
CA,Halbstadt,MB,Canada
CA,Haley Station,ON,Canada
CA,Halfmoon Bay,BC,Canada
CA,Haliburton,ON,Canada
CA,Halifax,NS,Canada
CA,Halifax Apt,NS,Canada
CA,Hall Beach,NU,Canada
CA,Hallebourg,ON,Canada
CA,Hallowell,ON,Canada
CA,Halton Hills,ON,Canada
CA,Hamilton,ON,Canada
CA,Hamilton Apt,ON,Canada
CA,Hamiota,MB,Canada
CA,Hampden,NL,Canada
CA,Haney,BC,Canada
CA,Hanmer,ON,Canada
CA,Hanna,AB,Canada
CA,Hannon,ON,Canada
CA,Hanover,MB,Canada
CA,Hanover,ON,Canada
CA,Hants Harbour,NL,Canada
CA,Hantsport,NS,Canada
CA,Hanwell,NB,Canada
CA,Harbour Breton,NL,Canada
CA,Harbour Grace,NL,Canada
CA,Harcourt,ON,Canada
CA,Hardisty,AB,Canada
CA,Hardwood Lands,NS,Canada
CA,Harley,ON,Canada
CA,Harmac,BC,Canada
CA,Harriet Harbour,BC,Canada
CA,Harriston,ON,Canada
CA,Harrogate,BC,Canada
CA,Harrow,ON,Canada
CA,Hartington,ON,Canada
CA,Hartland,NB,Canada
CA,Hartley Bay,BC,Canada
CA,Harty,ON,Canada
CA,Harvey Station,NB,Canada
CA,Harwood,ON,Canada
CA,Hastings,ON,Canada
CA,Hatch Point,BC,Canada
CA,Hatchet Lake,NS,Canada
CA,Hatchet Lake,SK,Canada
CA,Hatfield Point,NB,Canada
CA,Havelock,NB,Canada
CA,Havelock,ON,Canada
CA,Havre Boucher,NS,Canada
CA,Havre-Saint-Pierre,QC,Canada
CA,Hawkesbury,ON,Canada
CA,Hawkestone,ON,Canada
CA,Hay River,NT,Canada
CA,Head of Chezzetcook,NS,Canada
CA,Head of Jeddore,NS,Canada
CA,Headingley,MB,Canada
CA,Hearst,ON,Canada
CA,Hebbville,NS,Canada
CA,Hébertville,QC,Canada
CA,Heidelberg,ON,Canada
CA,Hemmingford,QC,Canada
CA,Henryville,QC,Canada
CA,Hensall,ON,Canada
CA,Heron Bay,ON,Canada
CA,Herschel Island,YT,Canada
CA,Hibernia,NS,Canada
CA,Hickson,ON,Canada
CA,High Bluff,MB,Canada
CA,High Level,AB,Canada
CA,High Prairie,AB,Canada
CA,High River,AB,Canada
CA,Hilda,AB,Canada
CA,Hillsborough,NB,Canada
CA,Hillsburgh,ON,Canada
CA,Hillsdale,ON,Canada
CA,Hinchinbrooke,QC,Canada
CA,Hinton,AB,Canada
CA,Hodgeville,SK,Canada
CA,Holland Center,ON,Canada
CA,Holland Landing,ON,Canada
CA,Holman,NT,Canada
CA,Holstein,ON,Canada
CA,Holyrood,NL,Canada
CA,Holyrood,ON,Canada
CA,Honey Harbour,ON,Canada
CA,Hope,BC,Canada
CA,Hopedale,NL,Canada
CA,Hornby,ON,Canada
CA,Hornepayne,ON,Canada
CA,Horsefly,BC,Canada
CA,Howe Sound,BC,Canada
CA,Hudson,QC,Canada
CA,Hudson Bay,SK,Canada
CA,Hudson Hope,BC,Canada
CA,Hull,QC,Canada
CA,Humboldt,SK,Canada
CA,Hunter River,PE,Canada
CA,Huntingdon,QC,Canada
CA,Huntsville,ON,Canada
CA,Huron Park,ON,Canada
CA,Hythe,AB,Canada
CA,Iberville,QC,Canada
CA,Igloolik,NU,Canada
CA,Ignace,ON,Canada
CA,Ilderton,ON,Canada
CA,Ile Aux Coudres,QC,Canada
CA,Ile Bizard,QC,Canada
CA,Ile des Chênes,MB,Canada
CA,Ile Perrot,QC,Canada
CA,Île-du-Grand-Calumet,QC,Canada
CA,Iles de Boucherville,QC,Canada
CA,Iles de la Madeleine,QC,Canada
CA,Ilford,MB,Canada
CA,Imperial,SK,Canada
CA,Indian Arm,BC,Canada
CA,Indian Harbour,NL,Canada
CA,Indian Head,SK,Canada
CA,Ingersoll,ON,Canada
CA,Ingleside,ON,Canada
CA,Inglewood,ON,Canada
CA,Inglis,MB,Canada
CA,Ingonish,NS,Canada
CA,Inkerman,ON,Canada
CA,Inkerman,NB,Canada
CA,Innerkip,ON,Canada
CA,Innisfail,AB,Canada
CA,Innisfil,ON,Canada
CA,Innisfree,AB,Canada
CA,Inukjuak,QC,Canada
CA,Inuvik,NT,Canada
CA,Inverlake,AB,Canada
CA,Invermere,BC,Canada
CA,Inverness,NS,Canada
CA,Inwood,ON,Canada
CA,Ioco,BC,Canada
CA,Iona,NS,Canada
CA,Iqaluit,NU,Canada
CA,Irma,AB,Canada
CA,Iron Springs,AB,Canada
CA,Iroquois,ON,Canada
CA,Iroquois Falls,ON,Canada
CA,Irricana,AB,Canada
CA,Irvine,AB,Canada
CA,Iskut,BC,Canada
CA,Island Lake,MB,Canada
CA,Island Lk/Garden Hill,MB,Canada
CA,Issoudun,QC,Canada
CA,Ituna,SK,Canada
CA,Ivujivik,QC,Canada
CA,Jackson Arm,NL,Canada
CA,Jackson Bay,BC,Canada
CA,Jacksonville,NB,Canada
CA,Jansen,SK,Canada
CA,Jarvis,ON,Canada
CA,Jasper,AB,Canada
CA,Jedway,BC,Canada
CA,Jemseg,NB,Canada
CA,Jenner,AB,Canada
CA,Jenpeg,MB,Canada
CA,Jervis Inlet,BC,Canada
CA,Joffre,AB,Canada
CA,Joggins,NS,Canada
CA,Johnny Mountain,BC,Canada
CA,Johnstown,ON,Canada
CA,Joliette,QC,Canada
CA,Joly,ON,Canada
CA,Jonquière,QC,Canada
CA,Jordan Station,ON,Canada
CA,Kahnawake,QC,Canada
CA,Kamloops,BC,Canada
CA,Kamsack,SK,Canada
CA,Kananaskis,AB,Canada
CA,Kanata,ON,Canada
CA,Kangiqsualujjuaq,QC,Canada
CA,Kangiqsujuaq,QC,Canada
CA,Kangirsuk,QC,Canada
CA,Kapuskasing,ON,Canada
CA,Kasabonika,ON,Canada
CA,Kasba Lake,NT,Canada
CA,Kaschechewan,ON,Canada
CA,Kaslo,BC,Canada
CA,Kattiniq/Donaldson Lake,QC,Canada
CA,Kearl Lake,AB,Canada
CA,Kedgwick,NB,Canada
CA,Keene,ON,Canada
CA,Keewatin,ON,Canada
CA,Keg River,AB,Canada
CA,Kegaska,QC,Canada
CA,Kelowna,BC,Canada
CA,Kelsey,MB,Canada
CA,Kelwood,MB,Canada
CA,Kemptville,ON,Canada
CA,Kenaston,SK,Canada
CA,Kenilworth,ON,Canada
CA,Kennosao Lake,MB,Canada
CA,Kenora,ON,Canada
CA,Kensington,PE,Canada
CA,Kent Bridge,,Canada
CA,Kentville,NS,Canada
CA,Keoma,AB,Canada
CA,Kerwood,ON,Canada
CA,Keswick,ON,Canada
CA,Kettleby,ON,Canada
CA,Key Harbour,ON,Canada
CA,Key Lake,SK,Canada
CA,Killaloe,ON,Canada
CA,Killarney,ON,Canada
CA,Killarney,MB,Canada
CA,Killineq,QC,Canada
CA,Kimberley,BC,Canada
CA,Kimmirut/Lake Harbour,NT,Canada
CA,Kinburn,ON,Canada
CA,Kincardine,ON,Canada
CA,Kindersley,SK,Canada
CA,King,ON,Canada
CA,King William Is,NU,Canada
CA,Kingfisher Lake,ON,Canada
CA,Kingman,AB,Canada
CA,Kingsbury,QC,Canada
CA,Kingsey Falls,QC,Canada
CA,Kingsgate,BC,Canada
CA,Kingston,NS,Canada
CA,Kingston,ON,Canada
CA,Kingsville,ON,Canada
CA,Kinistino,SK,Canada
CA,Kinkora,PE,Canada
CA,Kinnear's Mills,QC,Canada
CA,Kinoosao,SK,Canada
CA,Kintore,ON,Canada
CA,Kipling,SK,Canada
CA,Kippen,ON,Canada
CA,Kirkland,QC,Canada
CA,Kirkland Lake,ON,Canada
CA,Kisbey,SK,Canada
CA,Kitchener,ON,Canada
CA,Kitimat,BC,Canada
CA,Kitkatla,BC,Canada
CA,Kleefeld,MB,Canada
CA,Kleinburg,ON,Canada
CA,Klemtu,BC,Canada
CA,Knee Lake,MB,Canada
CA,Knights Inlet,BC,Canada
CA,Knowlton,QC,Canada
CA,Kola,MB,Canada
CA,Komoka,ON,Canada
CA,Kovik Bay,QC,Canada
CA,Kuujjuaq,QC,Canada
CA,Kuujjuaq Apt,QC,Canada
CA,La Baie,QC,Canada
CA,La Broquerie,MB,Canada
CA,La Crête,AB,Canada
CA,La Glace,AB,Canada
CA,La Grande,QC,Canada
CA,La Guadeloupe,QC,Canada
CA,La Have,NS,Canada
CA,La Malbaie,QC,Canada
CA,La Patrie,QC,Canada
CA,La Pocatière,QC,Canada
CA,La Prairie,QC,Canada
CA,La Présentation,QC,Canada
CA,La Reine,QC,Canada
CA,La Relance,QC,Canada
CA,La Ronge,SK,Canada
CA,La Salette,ON,Canada
CA,La Salle,MB,Canada
CA,La Sarre,QC,Canada
CA,La Tabatière,QC,Canada
CA,La Tuque,QC,Canada
CA,Labrador City,NL,Canada
CA,Lac Biche,AB,Canada
CA,Lac Brome,QC,Canada
CA,Lac du Bonnet,MB,Canada
CA,Lac La Biche,AB,Canada
CA,Lac La Hache,BC,Canada
CA,Lac-Beauport,QC,Canada
CA,Lac-des-Écorces,QC,Canada
CA,Lac-des-Îles,QC,Canada
CA,Lac-Drolet,QC,Canada
CA,Lachenaie,QC,Canada
CA,Lachine/Montreal,QC,Canada
CA,Lachute,QC,Canada
CA,Lac-Mégantic,QC,Canada
CA,Lacolle,QC,Canada
CA,Lacombe,AB,Canada
CA,Lacorne,QC,Canada
CA,Ladner,BC,Canada
CA,Ladysmith,BC,Canada
CA,Laforges,QC,Canada
CA,Lagrande 3,QC,Canada
CA,Lagrande 4,QC,Canada
CA,Lake Harbour,NU,Canada
CA,Lake Louise,AB,Canada
CA,Lakefield,ON,Canada
CA,Lakeshore,ON,Canada
CA,Lakeside,ON,Canada
CA,Lakeview,ON,Canada
CA,Lambeth,ON,Canada
CA,Lambton Shores,ON,Canada
CA,Lamèque,NB,Canada
CA,Lamont,AB,Canada
CA,Lampman,SK,Canada
CA,Lancaster,ON,Canada
CA,Lancaster Park,AB,Canada
CA,L'ancienne-Lorette,QC,Canada
CA,Landmark,MB,Canada
CA,Langara,BC,Canada
CA,Langbank,SK,Canada
CA,Langdon,AB,Canada
CA,L'Ange-Gardien,QC,Canada
CA,Langenburg,SK,Canada
CA,Langham,SK,Canada
CA,Langley,BC,Canada
CA,Langton,ON,Canada
CA,Lanigan,SK,Canada
CA,Lanoraie,QC,Canada
CA,Lansdowne,ON,Canada
CA,Lansdowne House,ON,Canada
CA,L'Anse-au-Loup,NL,Canada
CA,Lantz,NS,Canada
CA,Lantzville,BC,Canada
CA,LaSalle (La Salle),QC,Canada
CA,L'Assomption,QC,Canada
CA,Latchford,ON,Canada
CA,Laurentides,QC,Canada
CA,Laurie River,MB,Canada
CA,Laurier,MB,Canada
CA,Laurier-Station,QC,Canada
CA,Lauzon,QC,Canada
CA,Laval,QC,Canada
CA,Lavaltrie,QC,Canada
CA,Laverlochère,QC,Canada
CA,Lavington,BC,Canada
CA,Lawrencetown,NS,Canada
CA,Lawrenceville,QC,Canada
CA,Lazo,BC,Canada
CA,Le Bic,QC,Canada
CA,Le Gardeur,QC,Canada
CA,Leader,SK,Canada
CA,Leaf Bay,QC,Canada
CA,Leaf Rapids,MB,Canada
CA,Leamington,ON,Canada
CA,Leask,SK,Canada
CA,Leaskdale,ON,Canada
CA,Lebel-sur-Quevillon,QC,Canada
CA,Leduc,AB,Canada
CA,Lefaivre,ON,Canada
CA,Legal,AB,Canada
CA,LeMoyne,QC,Canada
CA,Lennoxville,QC,Canada
CA,L'Epiphanie,QC,Canada
CA,Lepreau,NB,Canada
CA,Leross,SK,Canada
CA,Leroy,SK,Canada
CA,Léry,QC,Canada
CA,Les Cédres,QC,Canada
CA,Les Coteaux,QC,Canada
CA,Les Escoumins,QC,Canada
CA,Les Mechins,QC,Canada
CA,Lethbridge,AB,Canada
CA,Lévis,QC,Canada
CA,Lewisporte,NL,Canada
CA,Libau,MB,Canada
CA,L'Île-des-Soeurs (Nuns Island),QC,Canada
CA,Lillooet,BC,Canada
CA,Limehouse,ON,Canada
CA,Lindell Beach,BC,Canada
CA,Linden,AB,Canada
CA,Lindsay,ON,Canada
CA,Lingan,NS,Canada
CA,Linwood,ON,Canada
CA,L'Islet,QC,Canada
CA,L'Isle-Verte,QC,Canada
CA,Listowel,ON,Canada
CA,Little Brook,NS,Canada
CA,Little Current,ON,Canada
CA,Little Grand Rapids,MB,Canada
CA,Little Narrows,NS,Canada
CA,Little Shemogue,NB,Canada
CA,Little Smoky,AB,Canada
CA,Lively,ON,Canada
CA,Liverpool,NS,Canada
CA,Lloydminster,AB,Canada
CA,Lobo,ON,Canada
CA,Lockeport,NS,Canada
CA,Lockport,MB,Canada
CA,Locusthill,ON,Canada
CA,Lodgepole,AB,Canada
CA,Logan Lake,BC,Canada
CA,Logy Bay,NL,Canada
CA,Lomond,NL,Canada
CA,Lomond,AB,Canada
CA,London,ON,Canada
CA,Lone Butte,BC,Canada
CA,Long Harbour,NL,Canada
CA,Long Point,ON,Canada
CA,Long Pond,NL,Canada
CA,Long Sault,ON,Canada
CA,Longford Mills,ON,Canada
CA,Longlac,ON,Canada
CA,Longue-Pointe,QC,Canada
CA,Longueuil,QC,Canada
CA,Lorette,MB,Canada
CA,Loretteville,QC,Canada
CA,Loretto,ON,Canada
CA,L'Orignal,ON,Canada
CA,Lorneville,ON,Canada
CA,Lotbinière,QC,Canada
CA,Louisbourg,NS,Canada
CA,Louiseville,QC,Canada
CA,Lowbanks,ON,Canada
CA,Lowe Farm,MB,Canada
CA,Lower Cove,NL,Canada
CA,Lower East Pubnico,NS,Canada
CA,Lower Sackville,NS,Canada
CA,Lower Woods Harbour,NS,Canada
CA,Lucan,ON,Canada
CA,Lucknow,ON,Canada
CA,Lucky Lake,SK,Canada
CA,Lumby,BC,Canada
CA,Lunenburg,NS,Canada
CA,Luskville,QC,Canada
CA,Lutselke/Snowdrift,NT,Canada
CA,Lyall Harbour,BC,Canada
CA,Lyn,ON,Canada
CA,Lynn Lake,MB,Canada
CA,Lytton,BC,Canada
CA,Mabou,NS,Canada
CA,Macamic,QC,Canada
CA,Macgregor,MB,Canada
CA,Mackenzie,BC,Canada
CA,Macklin,SK,Canada
CA,Macoun,SK,Canada
CA,Mactaquac,NB,Canada
CA,Mactier,ON,Canada
CA,Madawaska,ON,Canada
CA,Madoc,ON,Canada
CA,Magdalen Is,QC,Canada
CA,Magnetawan,ON,Canada
CA,Magog,QC,Canada
CA,Magpie,QC,Canada
CA,Magrath,AB,Canada
CA,Mahone Bay,NS,Canada
CA,Maidstone,ON,Canada
CA,Main Brook,NL,Canada
CA,Main Duck Island,ON,Canada
CA,Maisonnette Point,NB,Canada
CA,Maitland,ON,Canada
CA,Makkovik,NL,Canada
CA,Malagash,NS,Canada
CA,Malakwa,BC,Canada
CA,Malartic,QC,Canada
CA,Malpeque Bay,PE,Canada
CA,Malton,ON,Canada
CA,Ma-Ma-O Beach,AB,Canada
CA,Manilla,ON,Canada
CA,Manitou,MB,Canada
CA,Manitouwadge,ON,Canada
CA,Manitowaning,ON,Canada
CA,Maniwaki,QC,Canada
CA,Manotick,ON,Canada
CA,Manseau,QC,Canada
CA,Mansfield,ON,Canada
CA,Mansonville,QC,Canada
CA,Maple,ON,Canada
CA,Maple Bay,BC,Canada
CA,Maple Creek,SK,Canada
CA,Maple Ridge,NB,Canada
CA,Maple Ridge,BC,Canada
CA,Marathon,ON,Canada
CA,Marchand,MB,Canada
CA,Margaree,NS,Canada
CA,Margaree Valley,NS,Canada
CA,Margaret,MB,Canada
CA,Maria,QC,Canada
CA,Maricourt Airstrip,QC,Canada
CA,Marieville,QC,Canada
CA,Marionville,ON,Canada
CA,Markdale,ON,Canada
CA,Markham,ON,Canada
CA,Marmora,ON,Canada
CA,Marquette,MB,Canada
CA,Marshalltown,NS,Canada
CA,Martintown,ON,Canada
CA,Mary's Harbour,NL,Canada
CA,Marystown,NL,Canada
CA,Mascouche,QC,Canada
CA,Maskinonge,QC,Canada
CA,Masset,BC,Canada
CA,Masson,QC,Canada
CA,Masstown,NS,Canada
CA,Massueville,QC,Canada
CA,Matachewan,ON,Canada
CA,Matagami,QC,Canada
CA,Matane,QC,Canada
CA,Matapedia,NB,Canada
CA,Matheson,ON,Canada
CA,Matsqui,BC,Canada
CA,Mattawa,ON,Canada
CA,Maxville,ON,Canada
CA,Maxwell,ON,Canada
CA,Mayerthorpe,AB,Canada
CA,Maymont,SK,Canada
CA,Mayne,BC,Canada
CA,Mayo,YT,Canada
CA,Mcadam,NB,Canada
CA,Mccreary,MB,Canada
CA,McGregor,ON,Canada
CA,McKellar,ON,Canada
CA,McLean,SK,Canada
CA,McLeese Lake,BC,Canada
CA,McLennan,AB,Canada
CA,Mcleod Lake,BC,Canada
CA,McMasterville,QC,Canada
CA,Meacham,SK,Canada
CA,Meadow Creek,BC,Canada
CA,Meadow Lake,SK,Canada
CA,Meaford,ON,Canada
CA,Medicine Hat,AB,Canada
CA,Meductic,NB,Canada
CA,Melbourne,QC,Canada
CA,Melbourne,ON,Canada
CA,Meldrum,ON,Canada
CA,Meldrum Bay,ON,Canada
CA,Melfort,SK,Canada
CA,Melita,MB,Canada
CA,Melocheville,QC,Canada
CA,Melville,SK,Canada
CA,Memramcook,NB,Canada
CA,Menzies Bay,BC,Canada
CA,Mercier,QC,Canada
CA,Merigomish,NS,Canada
CA,Merlin,ON,Canada
CA,Merrickville,ON,Canada
CA,Merritt,BC,Canada
CA,Merry Island,BC,Canada
CA,Métabetchouan-Lac-à-la-Croix,QC,Canada
CA,Metcalfe,ON,Canada
CA,Meteghan,NS,Canada
CA,Meteghan River,NS,Canada
CA,Metiskow,AB,Canada
CA,Metis-sur-Mer,QC,Canada
CA,Metropolitan Area Apt/Toronto,ON,Canada
CA,Miami,MB,Canada
CA,Mica Creek,BC,Canada
CA,Michipicoten,ON,Canada
CA,Middle Musquodoboit,NS,Canada
CA,Middlebro,MB,Canada
CA,Middleton,NS,Canada
CA,Middleton,PE,Canada
CA,Midhurst,ON,Canada
CA,Midland,ON,Canada
CA,Mildmay,ON,Canada
CA,Mill Bay,BC,Canada
CA,Millarville,AB,Canada
CA,Millbank,ON,Canada
CA,Millbank,NB,Canada
CA,Millbrook,ON,Canada
CA,Millet,AB,Canada
CA,Millgrove,ON,Canada
CA,Millhaven,ON,Canada
CA,Millville,NS,Canada
CA,Milne Inlet Port,NU,Canada
CA,Milner,BC,Canada
CA,Milner Ridge,MB,Canada
CA,Milo,AB,Canada
CA,Milton,ON,Canada
CA,Milton,NS,Canada
CA,Milverton,ON,Canada
CA,Miminegash,PE,Canada
CA,Minaki,ON,Canada
CA,Mindemoya,ON,Canada
CA,Minden,ON,Canada
CA,Miners Bay,BC,Canada
CA,Minesing,ON,Canada
CA,Minesville,NS,Canada
CA,Mingan,QC,Canada
CA,Minnedosa,MB,Canada
CA,Minto,NB,Canada
CA,Miquelon,NL,Canada
CA,Mirabel,QC,Canada
CA,Mirabel Apt/Montreal,QC,Canada
CA,Miramichi,NB,Canada
CA,Miscouche,PE,Canada
CA,Mission,BC,Canada
CA,Mississauga,ON,Canada
CA,Mistassini,QC,Canada
CA,Mistissini,QC,Canada
CA,Mitchell,ON,Canada
CA,Mitchell,MB,Canada
CA,Monarch,AB,Canada
CA,Moncton,NB,Canada
CA,Monkland,ON,Canada
CA,Monkton,ON,Canada
CA,Mont Joli,QC,Canada
CA,Mont Rolland,QC,Canada
CA,Mont Tremblant,QC,Canada
CA,Montagne Harbor,BC,Canada
CA,Montague,PE,Canada
CA,Mont-Carmel,QC,Canada
CA,Montebello,QC,Canada
CA,Mont-Laurier,QC,Canada
CA,Mont-Louis,QC,Canada
CA,Montmagny,QC,Canada
CA,Montney,BC,Canada
CA,Montreal,QC,Canada
CA,Montreal-Dorval Apt,QC,Canada
CA,Montréal-Est,QC,Canada
CA,Montréal-Nord,QC,Canada
CA,Mont-Royal,QC,Canada
CA,Mont-Saint-Gregoire,QC,Canada
CA,Mont-Saint-Hilaire,QC,Canada
CA,Moonbeam,ON,Canada
CA,Moorefield,ON,Canada
CA,Mooretown,ON,Canada
CA,Moose Creek,ON,Canada
CA,Moose Factory,ON,Canada
CA,Moose Jaw,SK,Canada
CA,Moose Lake,MB,Canada
CA,Moosomin,SK,Canada
CA,Moosonee,ON,Canada
CA,Morden,MB,Canada
CA,Morell,PE,Canada
CA,Morin Heights,QC,Canada
CA,Morinville,AB,Canada
CA,Morris,MB,Canada
CA,Morrisburg,ON,Canada
CA,Morse,SK,Canada
CA,Mossley,ON,Canada
CA,Mould Bay,NT,Canada
CA,Mount Albion,PE,Canada
CA,Mount Brydges,ON,Canada
CA,Mount Elgin,ON,Canada
CA,Mount Forest,ON,Canada
CA,Mount Hope,ON,Canada
CA,Mount Pearl,NL,Canada
CA,Mount Pleasant,ON,Canada
CA,Mount Stewart,PE,Canada
CA,Mount Uniacke,NS,Canada
CA,Mountain View,AB,Canada
CA,Muirkirk,ON,Canada
CA,Mulgrave,NS,Canada
CA,Mulmur,ON,Canada
CA,Murdochville,QC,Canada
CA,Murray Bay,QC,Canada
CA,Murray Harbour,PE,Canada
CA,Murray River,PE,Canada
CA,Muskoka,ON,Canada
CA,Muskrat Dam,ON,Canada
CA,Myrtle,MB,Canada
CA,Nackawic,NB,Canada
CA,Naicam,SK,Canada
CA,Nain,NL,Canada
